issue,npu_id=3,curr_cycle=349782141611,node_id=1224,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=349782141611,node_id=419,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=349782141611,node_id=1223,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=377269927272,node_id=18,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=377269927272,node_id=822,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=377269927272,node_id=17,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=377269927272,node_id=821,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=377269932305,node_id=421,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=377269932305,node_id=1225,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=377269932305,node_id=420,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=377269932305,node_id=1224,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=391701017386,node_id=19,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=391701017386,node_id=823,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=391701017386,node_id=18,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=391701017386,node_id=822,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=391701022419,node_id=422,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=3,curr_cycle=391701022419,node_id=1226,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=1,curr_cycle=391701022419,node_id=421,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=3,curr_cycle=391701022419,node_id=1225,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=0,curr_cycle=419188808080,node_id=20,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=2,curr_cycle=419188808080,node_id=824,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=0,curr_cycle=419188808080,node_id=19,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=2,curr_cycle=419188808080,node_id=823,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=1,curr_cycle=419188813113,node_id=423,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=3,curr_cycle=419188813113,node_id=1227,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=1,curr_cycle=419188813113,node_id=422,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=3,curr_cycle=419188813113,node_id=1226,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=0,curr_cycle=433619898194,node_id=21,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
issue,npu_id=2,curr_cycle=433619898194,node_id=825,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
callback,npu_id=0,curr_cycle=433619898194,node_id=20,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
callback,npu_id=2,curr_cycle=433619898194,node_id=824,node_name=COMP_NODE_FWD_iter0_b0_attention_compute
issue,npu_id=1,curr_cycle=433619903227,node_id=424,node_name=COMP_NODE_FWD_iter0_b0_ffwd_compute
